Time,Switches,Current,Err,Position X,Position Y,Direction X,Direction Y,Total Power,Exc Position,System Voltage,Exc Current,The Negatives
1:25:46 PM,0,0,0,0,0,0,0,0,0,0,0,0
1:25:46 PM,0,0,0,0,0,0,0,0,0,0,0,0
1:25:47 PM,0,0,0,0,0,0,0,0,0,0,0,0
1:25:47 PM,0,0,0,0,0,0,0,0,0,0,0,0
1:25:47 PM,0,0,0,0,0,0,0,0,0,0,0,0
1:25:47 PM,0,0,0,0,0,0,0,0,0,0,0,0
1:25:47 PM,0,0,0,0,0,0,0,0,2,0,0.68,128
1:25:47 PM,0,0,0,0,0,0,0,0,2,0,0.68,128
1:25:47 PM,0,0,0,0,0,0,0,0,2,0,0.68,128
1:25:47 PM,0,0,0,0,0,0,0,0,2,0,0.68,128
1:25:47 PM,0,0,0,0,0,0,0,0,2,0,0.68,128
1:25:47 PM,0,0,0,0,0,0,0,0,2,0,0.68,128
1:25:48 PM,32,8.1,0,0,0,0,0,0,1,6.3,0.54,128
1:25:48 PM,32,8.1,0,0,0,0,0,0,1,6.3,0.54,128
1:25:48 PM,32,8.1,0,0,0,0,0,0,1,6.3,0.54,128
1:25:48 PM,32,8.1,0,0,0,0,0,0,1,6.3,0.54,128
1:25:48 PM,32,8.1,0,0,0,0,0,0,1,6.3,0.54,128
1:25:48 PM,32,1.3,0,0,0,0,0,0,1,25.1,0.8,128
1:25:48 PM,32,1.3,0,0,0,0,0,0,1,25.1,0.8,128
1:25:48 PM,32,1.3,0,0,0,0,0,0,1,25.1,0.8,128
1:25:48 PM,32,1.3,0,0,0,0,0,0,1,25.1,0.8,128
1:25:48 PM,32,1.3,0,0,0,0,0,0,1,25.1,0.8,128
1:25:49 PM,32,1.3,0,0,0,0,0,0,1,25.1,0.79,128
1:25:49 PM,32,1.3,0,0,0,0,0,0,1,25.1,0.79,128
1:25:49 PM,32,1.3,0,0,0,0,0,0,1,25.1,0.79,128
1:25:49 PM,32,1.3,0,0,0,0,0,0,1,25.1,0.79,128
1:25:49 PM,32,1.3,0,0,0,0,0,0,1,25.1,0.79,128
1:25:49 PM,32,1.3,0,0,0,0,0,0,4,25.1,2.11,128
1:25:49 PM,32,1.3,0,0,0,0,0,0,4,25.1,2.11,128
1:25:49 PM,32,2.8,0,0,0,0,0,0,4,24.9,2.11,128
1:25:49 PM,32,2.8,0,0,0,0,0,0,4,24.9,2.11,128
1:25:49 PM,32,2.8,0,0,0,0,0,0,4,24.9,2.11,128
1:25:50 PM,32,2.8,0,0,0,0,0,0,14,24.9,0.62,128
1:25:50 PM,32,2.8,0,0,0,0,0,0,14,24.9,0.62,128
1:25:50 PM,32,2.8,0,0,0,0,0,0,14,24.9,0.62,128
1:25:50 PM,32,2.8,0,0,0,0,0,0,14,24.9,0.62,128
1:25:50 PM,32,4,0,0,0,0,0,0,14,24.7,0.62,128
1:25:50 PM,32,4,0,0,0,0,0,0,24,24.7,2.55,128
1:25:50 PM,32,4,0,0,0,0,0,0,24,24.7,2.55,128
1:25:50 PM,32,4,0,0,0,0,0,0,24,24.7,2.55,128
1:25:50 PM,32,4,0,0,0,0,0,0,24,24.7,2.55,128
1:25:51 PM,32,4,0,0,0,0,0,0,24,24.7,2.55,128
1:25:51 PM,32,4,0,0,0,0,0,0,29,24.7,4.45,128
1:25:51 PM,32,4,0,0,0,0,0,0,29,24.7,4.45,128
1:25:51 PM,32,4,0,0,0,0,0,0,29,24.7,4.45,128
1:25:51 PM,32,3.8,0,0,0,0,0,0.1,29,24.7,4.45,128
1:25:51 PM,32,3.8,0,0,0,0,0,0.1,29,24.7,4.45,128
1:25:51 PM,32,3.8,0,0,0,0,0,0.1,36,24.7,1.18,128
1:25:51 PM,32,3.8,0,0,0,0,0,0.1,36,24.7,1.18,128
1:25:51 PM,32,3.8,0,0,0,0,0,0.1,36,24.7,1.18,128
1:25:51 PM,32,3.8,0,0,0,0,0,0.1,36,24.7,1.18,128
1:25:52 PM,32,3.8,0,0,0,0,0,0.1,36,24.7,1.18,128
1:25:52 PM,32,3.8,0,0,0,0,0,0.1,44,24.7,2.55,128
1:25:52 PM,32,3.8,0,0,0,0,0,0.1,44,24.7,2.55,128
1:25:52 PM,32,3.8,0,0,0,0,0,0.1,44,24.7,2.55,128
1:25:52 PM,32,4.4,0,0,0,0,0,0.1,44,24.5,2.55,128
1:25:52 PM,32,4.4,0,0,0,0,0,0.1,44,24.5,2.55,128
1:25:52 PM,32,4.4,0,0,0,0,0,0.1,52,24.5,2.88,128
1:25:52 PM,32,4.4,0,0,0,0,0,0.1,52,24.5,2.88,128
1:25:52 PM,32,4.4,0,0,0,0,0,0.1,52,24.5,2.88,128
1:25:52 PM,32,4.4,0,0,0,0,0,0.1,52,24.5,2.88,128
1:25:53 PM,32,4.4,0,0,0,0,0,0.1,52,24.5,2.88,128
1:25:53 PM,32,4.4,0,0,0,0,0,0.1,59,24.5,4.59,128
1:25:53 PM,32,4.4,0,0,0,0,0,0.1,59,24.5,4.59,128
1:25:53 PM,32,3.9,0,0,0,0,0,0.1,59,24.7,4.59,128
1:25:53 PM,32,3.9,0,0,0,0,0,0.1,59,24.7,4.59,128
1:25:53 PM,32,3.9,0,0,0,0,0,0.1,59,24.7,4.59,128
1:25:53 PM,32,3.9,0,0,0,0,0,0.1,59,24.7,4.59,128
1:25:53 PM,32,3.9,0,0,0,0,0,0.1,66,24.7,1.49,128
1:25:53 PM,32,3.9,0,0,0,0,0,0.1,66,24.7,1.49,128
1:25:54 PM,32,3.9,0,0,0,0,0,0.1,66,24.7,1.49,128
1:25:54 PM,32,3.9,0,0,0,0,0,0.1,66,24.7,1.49,128
1:25:54 PM,32,3.9,0,0,0,0,0,0.1,66,24.7,1.49,128
1:25:54 PM,32,3.9,0,0,0,0,0,0.1,71,24.7,0.87,128
1:25:54 PM,32,3,0,0,0,0,0,0.1,71,24.7,0.87,128
1:25:54 PM,32,3,0,0,0,0,0,0.1,71,24.7,0.87,128
1:25:54 PM,32,3,0,0,0,0,0,0.1,71,24.7,0.87,128
1:25:54 PM,32,3,0,0,0,0,0,0.1,71,24.7,0.87,128
1:25:54 PM,32,3,0,0,0,0,0,0.1,73,24.7,0.71,128
1:25:54 PM,32,3,0,0,0,0,0,0.1,73,24.7,0.71,128
1:25:55 PM,32,3,0,0,0,0,0,0.1,73,24.7,0.71,128
1:25:55 PM,32,3,0,0,0,0,0,0.1,73,24.7,0.71,128
1:25:55 PM,32,3,0,0,0,0,0,0.1,73,24.7,0.71,128
1:25:55 PM,32,3,0,0,0,0,0,0.1,75,24.7,0.98,128
1:25:55 PM,32,3.9,0,0,0,0,0,0.2,75,24.7,0.98,128
1:25:55 PM,32,3.9,0,0,0,0,0,0.2,75,24.7,0.98,128
1:25:55 PM,32,3.9,0,0,0,0,0,0.2,75,24.7,0.98,128
1:25:55 PM,32,3.9,0,0,0,0,0,0.2,75,24.7,0.98,128
1:25:55 PM,32,3.9,0,0,0,0,0,0.2,76,24.7,1.94,128
1:25:55 PM,32,3.9,0,0,0,0,0,0.2,76,24.7,1.94,128
1:25:56 PM,32,3.9,0,0,0,0,0,0.2,76,24.7,1.94,128
1:25:56 PM,32,3.9,0,0,0,0,0,0.2,76,24.7,1.94,128
1:25:56 PM,32,3.9,0,0,0,0,0,0.2,76,24.7,1.94,128
1:25:56 PM,32,3.9,0,0,0,0,0,0.2,76,24.7,1.94,128
1:25:56 PM,32,2.8,0,0,0,0,0,0.2,77,24.7,2.21,128
1:25:56 PM,32,2.8,0,0,0,0,0,0.2,77,24.7,2.21,128
1:25:56 PM,32,2.8,0,0,0,0,0,0.2,77,24.7,2.21,128
1:25:56 PM,32,2.8,0,0,0,0,0,0.2,77,24.7,2.21,128
1:25:56 PM,32,2.8,0,0,0,0,0,0.2,77,24.7,2.21,128
1:25:56 PM,32,2.8,0,0,0,0,0,0.2,76,24.7,2.57,128
1:25:57 PM,32,2.8,0,0,0,0,0,0.2,76,24.7,2.57,128
1:25:57 PM,32,2.8,0,0,0,0,0,0.2,76,24.7,2.57,128
1:25:57 PM,32,2.8,0,0,0,0,0,0.2,76,24.7,2.57,128
1:25:57 PM,32,3.6,0,0,0,0,0,0.2,76,24.7,2.57,128
1:25:57 PM,32,3.6,0,0,0,0,0,0.2,77,24.7,0.55,0
1:25:57 PM,32,3.6,0,0,0,0,0,0.2,77,24.7,0.55,0
1:25:57 PM,32,3.6,0,0,0,0,0,0.2,77,24.7,0.55,0
1:25:57 PM,32,3.6,0,0,0,0,0,0.2,77,24.7,0.55,0
1:25:57 PM,32,3.6,0,0,0,0,0,0.2,77,24.7,0.55,0
1:25:57 PM,32,3.6,0,0,0,0,0,0.2,77,24.7,0.55,0
1:25:58 PM,32,3.6,0,0,0,0,0,0.2,77,24.7,0.12,0
1:25:58 PM,32,3.6,0,0,0,0,0,0.2,77,24.7,0.12,0
1:25:58 PM,32,3.6,0,0,0,0,0,0.2,77,24.7,0.12,0
1:25:58 PM,32,3.4,0,0,0,0,0,0.2,77,24.7,0.12,0
1:25:58 PM,32,3.4,0,0,0,0,0,0.2,77,24.7,0.12,0
1:25:58 PM,32,3.4,0,0,0,0,0,0.2,77,24.7,1.37,0
1:25:58 PM,32,3.4,0,0,0,0,0,0.2,77,24.7,1.37,0
1:25:58 PM,32,3.4,0,0,0,0,0,0.2,77,24.7,1.37,0
1:25:58 PM,32,3.4,0,0,0,0,0,0.2,77,24.7,1.37,0
1:25:59 PM,32,3.4,0,0,0,0,0,0.2,77,24.7,1.37,0
1:25:59 PM,32,3.4,0,0,0,0,0,0.2,77,24.7,0.66,0
1:25:59 PM,32,3.4,0,0,0,0,0,0.2,77,24.7,0.66,0
1:25:59 PM,32,3.4,0,0,0,0,0,0.2,77,24.7,0.66,0
1:25:59 PM,32,3.4,0,0,0,0,0,0.3,77,24.7,0.66,0
1:25:59 PM,32,3.4,0,0,0,0,0,0.3,77,24.7,0.66,0
1:25:59 PM,32,3.4,0,0,0,0,0,0.3,77,24.7,0.66,0
1:25:59 PM,32,3.4,0,0,0,0,0,0.3,77,24.7,2.85,128
1:25:59 PM,32,3.4,0,0,0,0,0,0.3,77,24.7,2.85,128
1:25:59 PM,32,3.4,0,0,0,0,0,0.3,77,24.7,2.85,128
1:26:00 PM,32,3.4,0,0,0,0,0,0.3,77,24.7,2.85,128
1:26:00 PM,32,3.4,0,0,0,0,0,0.3,77,24.7,2.85,128
1:26:00 PM,32,3.4,0,0,0,0,0,0.3,77,24.7,0.41,128
1:26:00 PM,32,4,0,0,0,0,0,0.3,77,24.7,0.41,128
1:26:00 PM,32,4,0,0,0,0,0,0.3,77,24.7,0.41,128
1:26:00 PM,32,4,0,0,0,0,0,0.3,77,24.7,0.41,128
1:26:00 PM,32,4,0,0,0,0,0,0.3,77,24.7,0.41,128
1:26:00 PM,32,4,0,0,0,0,0,0.3,77,24.7,0.82,128
1:26:00 PM,32,4,0,0,0,0,0,0.3,77,24.7,0.82,128
1:26:01 PM,32,4,0,0,0,0,0,0.3,77,24.7,0.82,128
1:26:01 PM,32,4,0,0,0,0,0,0.3,77,24.7,0.82,128
1:26:01 PM,32,4,0,0,0,0,0,0.3,77,24.7,2.48,128
1:26:01 PM,32,4,0,0,0,0,0,0.3,77,24.7,2.48,128
1:26:01 PM,32,2.5,0,0,0,0,0,0.3,77,24.9,2.48,128
1:26:01 PM,32,2.5,0,0,0,0,0,0.3,77,24.9,2.48,128
1:26:01 PM,32,2.5,0,0,0,0,0,0.3,77,24.9,2.48,128
1:26:01 PM,32,2.5,0,0,0,0,0,0.3,77,24.9,2.48,128
1:26:01 PM,32,2.5,0,0,0,0,0,0.3,77,24.9,1.23,0
1:26:01 PM,32,2.5,0,0,0,0,0,0.3,77,24.9,1.23,0
1:26:02 PM,32,2.5,0,0,0,0,0,0.3,77,24.9,1.23,0
1:26:02 PM,32,2.5,0,0,0,0,0,0.3,77,24.9,1.23,0
1:26:02 PM,32,2.5,0,0,0,0,0,0.3,77,24.9,1.23,0
1:26:02 PM,32,2.5,0,0,0,0,0,0.3,77,24.9,1.94,128
1:26:02 PM,32,1.3,0,0,0,0,0,0.3,77,24.9,1.94,128
1:26:02 PM,32,1.3,0,0,0,0,0,0.3,77,24.9,1.94,128
1:26:02 PM,32,1.3,0,0,0,0,0,0.3,77,24.9,1.94,128
1:26:02 PM,32,1.3,0,0,0,0,0,0.3,77,24.9,1.94,128
1:26:02 PM,32,1.3,0,0,0,0,0,0.3,76,24.9,0.16,0
1:26:02 PM,32,1.3,0,0,0,0,0,0.3,76,24.9,0.16,0
1:26:03 PM,32,1.3,0,0,0,0,0,0.3,76,24.9,0.16,0
1:26:03 PM,32,1.3,0,0,0,0,0,0.3,76,24.9,0.16,0
1:26:03 PM,32,1.3,0,0,0,0,0,0.3,76,24.9,0.16,0
1:26:03 PM,32,1.3,0,0,0,0,0,0.3,77,24.9,1.69,0
1:26:03 PM,32,3.2,0,0,0,0,0,0.3,77,24.7,1.69,0
1:26:03 PM,32,3.2,0,0,0,0,0,0.3,77,24.7,1.69,0
1:26:03 PM,32,3.2,0,0,0,0,0,0.3,77,24.7,1.69,0
1:26:03 PM,32,3.2,0,0,0,0,0,0.3,77,24.7,1.69,0
1:26:03 PM,32,3.2,0,0,0,0,0,0.3,77,24.7,0.27,128
1:26:03 PM,32,3.2,0,0,0,0,0,0.3,77,24.7,0.27,128
1:26:04 PM,32,3.2,0,0,0,0,0,0.3,77,24.7,0.27,128
1:26:04 PM,32,3.2,0,0,0,0,0,0.3,77,24.7,0.27,128
1:26:04 PM,32,3.2,0,0,0,0,0,0.3,77,24.7,0.27,128
1:26:04 PM,32,3.2,0,0,0,0,0,0.3,77,24.7,0.72,128
1:26:04 PM,32,3,0,0,0,0,0,0.4,77,24.9,0.72,128
1:26:04 PM,32,3,0,0,0,0,0,0.4,77,24.9,0.72,128
1:26:04 PM,32,3,0,0,0,0,0,0.4,77,24.9,0.72,128
1:26:04 PM,32,3,0,0,0,0,0,0.4,77,24.9,0.72,128
1:26:04 PM,32,3,0,0,0,0,0,0.4,77,24.9,6.31,0
1:26:04 PM,32,3,0,0,0,0,0,0.4,77,24.9,6.31,0
1:26:05 PM,32,3,0,0,0,0,0,0.4,77,24.9,6.31,0
1:26:05 PM,32,3,0,0,0,0,0,0.4,77,24.9,6.31,0
1:26:05 PM,32,3,0,0,0,0,0,0.4,77,24.9,6.31,0
1:26:05 PM,32,3,0,0,0,0,0,0.4,77,24.9,0.35,128
1:26:05 PM,32,3,0,0,0,0,0,0.4,77,24.9,0.35,128
1:26:05 PM,32,3,0,0,0,0,0,0.4,77,24.9,0.35,128
1:26:05 PM,32,3,0,0,0,0,0,0.4,77,24.9,0.35,128
1:26:05 PM,32,1.3,0,0,0,0,0,0.4,77,25.1,0.35,128
1:26:05 PM,32,1.3,0,0,0,0,0,0.4,77,25.1,1.04,0
1:26:06 PM,32,1.3,0,0,0,0,0,0.4,77,25.1,1.04,0
1:26:06 PM,32,1.3,0,0,0,0,0,0.4,77,25.1,1.04,0
1:26:06 PM,32,1.3,0,0,0,0,0,0.4,77,25.1,1.04,0
1:26:06 PM,32,1.3,0,0,0,0,0,0.4,77,25.1,1.04,0
1:26:06 PM,32,1.3,0,0,0,0,0,0.4,77,25.1,1.04,0
1:26:06 PM,32,1.3,0,0,0,0,0,0.4,77,25.1,0.29,0
1:26:06 PM,32,1.3,0,0,0,0,0,0.4,77,25.1,0.29,0
1:26:06 PM,32,1.3,0,0,0,0,0,0.4,77,25.1,0.29,0
1:26:06 PM,32,1.3,0,0,0,0,0,0.4,77,24.9,0.29,0
1:26:06 PM,32,1.3,0,0,0,0,0,0.4,77,24.9,0.29,0
1:26:07 PM,32,1.3,0,0,0,0,0,0.4,77,24.9,0.63,128
1:26:07 PM,32,1.3,0,0,0,0,0,0.4,77,24.9,0.63,128
1:26:07 PM,32,1.3,0,0,0,0,0,0.4,77,24.9,0.63,128
1:26:07 PM,32,1.3,0,0,0,0,0,0.4,77,24.9,0.63,128
1:26:07 PM,32,1.3,0,0,0,0,0,0.4,77,24.9,0.63,128
1:26:07 PM,32,1.3,0,0,0,0,0,0.4,77,24.9,0.63,128
1:26:07 PM,32,1.3,0,0,0,0,0,0.4,77,24.9,0.62,0
1:26:07 PM,32,1.3,0,0,0,0,0,0.4,77,25.1,0.62,0
1:26:07 PM,32,1.3,0,0,0,0,0,0.4,77,25.1,0.62,0
1:26:07 PM,32,1.3,0,0,0,0,0,0.4,77,25.1,0.62,0
1:26:08 PM,32,1.3,0,0,0,0,0,0.4,77,25.1,0.62,0
1:26:08 PM,32,1.3,0,0,0,0,0,0.4,77,25.1,0.62,0
1:26:08 PM,32,1.3,0,0,0,0,0,0.4,77,25.1,1.27,128
1:26:08 PM,32,1.3,0,0,0,0,0,0.4,77,25.1,1.27,128
1:26:08 PM,32,1.3,0,0,0,0,0,0.4,77,25.1,1.27,128
1:26:08 PM,32,1.3,0,0,0,0,0,0.4,77,25.1,1.27,128
1:26:08 PM,32,1.3,0,0,0,0,0,0.4,77,25.1,1.27,128
1:26:08 PM,32,2.7,0,0,0,0,0,0.4,77,25.1,1.33,128
1:26:08 PM,32,2.7,0,0,0,0,0,0.4,77,25.1,1.33,128
1:26:08 PM,32,2.7,0,0,0,0,0,0.4,77,25.1,1.33,128
1:26:09 PM,32,2.7,0,0,0,0,0,0.4,77,25.1,1.33,128
1:26:09 PM,32,2.7,0,0,0,0,0,0.4,77,25.1,1.33,128
1:26:09 PM,32,2.7,0,0,0,0,0,0.4,78,25.1,2.21,0
1:26:09 PM,32,2.7,0,0,0,0,0,0.4,78,25.1,2.21,0
1:26:09 PM,32,2.7,0,0,0,0,0,0.4,78,25.1,2.21,0
1:26:09 PM,32,2.7,0,0,0,0,0,0.4,78,25.1,2.21,0
1:26:09 PM,32,2.7,0,0,0,0,0,0.4,78,25.1,2.21,0
1:26:09 PM,32,3.5,0,0,0,0,0,0.5,77,24.7,4.29,0
1:26:09 PM,32,3.5,0,0,0,0,0,0.5,77,24.7,4.29,0
1:26:09 PM,32,3.5,0,0,0,0,0,0.5,77,24.7,4.29,0
1:26:10 PM,32,3.5,0,0,0,0,0,0.5,77,24.7,4.29,0
1:26:10 PM,32,3.5,0,0,0,0,0,0.5,77,24.7,4.29,0
1:26:10 PM,32,3.5,0,0,0,0,0,0.5,77,24.7,1.27,0
1:26:10 PM,32,3.5,0,0,0,0,0,0.5,77,24.7,1.27,0
1:26:10 PM,32,4,0,0,0,0,0,0.5,77,24.7,1.27,0
1:26:10 PM,32,4,0,0,0,0,0,0.5,77,24.7,1.27,0
1:26:10 PM,32,4,0,0,0,0,0,0.5,77,24.7,1.27,0
1:26:10 PM,32,4,0,0,0,0,0,0.5,77,24.7,1.27,0
1:26:10 PM,32,4,0,0,0,0,0,0.5,77,24.7,0.35,0
1:26:11 PM,32,4,0,0,0,0,0,0.5,77,24.7,0.35,0
1:26:11 PM,32,4,0,0,0,0,0,0.5,77,24.7,0.35,0
1:26:11 PM,32,4,0,0,0,0,0,0.5,77,24.7,0.35,0
1:26:11 PM,32,4,0,0,0,0,0,0.5,77,24.7,0.35,0
1:26:11 PM,32,4.7,0,0,0,0,0,0.5,77,24.5,0.35,0
1:26:11 PM,32,4.7,0,0,0,0,0,0.5,77,24.5,1.87,0
1:26:11 PM,32,4.7,0,0,0,0,0,0.5,77,24.5,1.87,0
1:26:11 PM,32,4.7,0,0,0,0,0,0.5,77,24.5,1.87,0
1:26:11 PM,32,4.7,0,0,0,0,0,0.5,77,24.5,1.87,0
1:26:11 PM,32,4.7,0,0,0,0,0,0.5,77,24.5,1.87,0
1:26:12 PM,32,4.7,0,0,0,0,0,0.5,77,24.5,0.76,128
1:26:12 PM,32,4.7,0,0,0,0,0,0.5,77,24.5,0.76,128
1:26:12 PM,32,4.7,0,0,0,0,0,0.5,77,24.5,0.76,128
1:26:12 PM,32,4.7,0,0,0,0,0,0.5,77,24.5,0.76,128
1:26:12 PM,32,4.4,0,0,0,0,0,0.5,77,24.5,0.76,128
1:26:12 PM,32,4.4,0,0,0,0,0,0.5,77,24.5,0.76,128
1:26:12 PM,32,4.4,0,0,0,0,0,0.5,77,24.5,1.31,128
1:26:12 PM,32,4.4,0,0,0,0,0,0.5,77,24.5,1.31,128
1:26:12 PM,32,4.4,0,0,0,0,0,0.5,77,24.5,1.31,128
1:26:12 PM,32,4.4,0,0,0,0,0,0.5,77,24.5,1.31,128
1:26:13 PM,32,4.4,0,0,0,0,0,0.5,77,24.5,1.31,128
1:26:13 PM,32,4.4,0,0,0,0,0,0.5,77,24.5,1.31,128
1:26:13 PM,32,4.4,0,0,0,0,0,0.5,77,24.5,0.21,128
1:26:13 PM,32,4.4,0,0,0,0,0,0.5,77,24.5,0.21,128
1:26:13 PM,32,4.4,0,0,0,0,0,0.5,77,24.5,0.21,128
1:26:13 PM,32,4.4,0,0,0,0,0,0.5,77,24.5,0.21,128
1:26:13 PM,32,4.4,0,0,0,0,0,0.5,77,24.5,0.21,128
1:26:13 PM,32,4.4,0,0,0,0,0,0.5,77,24.5,1.85,0
1:26:13 PM,32,2.6,0,0,0,0,0,0.6,77,24.9,1.85,0
1:26:13 PM,32,2.6,0,0,0,0,0,0.6,77,24.9,1.85,0
1:26:14 PM,32,2.6,0,0,0,0,0,0.6,77,24.9,1.85,0
1:26:14 PM,32,2.6,0,0,0,0,0,0.6,77,24.9,0.21,0
1:26:14 PM,32,2.6,0,0,0,0,0,0.6,77,24.9,0.21,0
1:26:14 PM,32,2.6,0,0,0,0,0,0.6,77,24.9,0.21,0
1:26:14 PM,32,2.6,0,0,0,0,0,0.6,77,24.9,0.21,0
1:26:14 PM,32,2.6,0,0,0,0,0,0.6,77,24.9,0.21,0
1:26:14 PM,32,2.6,0,0,0,0,0,0.6,77,24.9,0.21,0
1:26:14 PM,32,2.6,0,0,0,0,0,0.6,77,24.9,1.87,0
1:26:14 PM,32,4.9,0,0,0,0,0,0.6,77,24.5,1.87,0
1:26:14 PM,32,4.9,0,0,0,0,0,0.6,77,24.5,1.87,0
1:26:15 PM,32,4.9,0,0,0,0,0,0.6,77,24.5,1.87,0
1:26:15 PM,32,4.9,0,0,0,0,0,0.6,77,24.5,1.87,0
1:26:15 PM,32,4.9,0,0,0,0,0,0.6,77,24.5,1.87,0
1:26:15 PM,32,4.9,0,0,0,0,0,0.6,77,24.5,1.09,128
1:26:15 PM,32,3.5,0,0,0,0,0,0.6,77,24.7,1.09,128
1:26:15 PM,32,3.5,0,0,0,0,0,0.6,77,24.7,1.09,128
1:26:15 PM,32,3.5,0,0,0,0,0,0.6,77,24.7,1.09,128
1:26:15 PM,32,3.5,0,0,0,0,0,0.6,77,24.7,1.09,128
1:26:15 PM,32,3.5,0,0,0,0,0,0.6,77,24.7,1.78,0
1:26:16 PM,32,3.5,0,0,0,0,0,0.6,77,24.7,1.78,0
1:26:16 PM,32,3.5,0,0,0,0,0,0.6,77,24.7,1.78,0
1:26:16 PM,32,3.5,0,0,0,0,0,0.6,77,24.7,1.78,0
1:26:16 PM,32,3.5,0,0,0,0,0,0.6,77,24.7,1.78,0
1:26:16 PM,32,2.7,0,0,0,0,0,0.6,77,24.7,0.05,0
1:26:16 PM,32,2.7,0,0,0,0,0,0.6,77,24.7,0.05,0
1:26:16 PM,32,2.7,0,0,0,0,0,0.6,77,24.7,0.05,0
1:26:16 PM,32,2.7,0,0,0,0,0,0.6,77,24.7,0.05,0
1:26:16 PM,32,2.7,0,0,0,0,0,0.6,77,24.7,0.05,0
1:26:16 PM,32,2.7,0,0,0,0,0,0.6,77,24.7,0.05,0
1:26:17 PM,32,2.7,0,0,0,0,0,0.6,76,24.7,1.39,128
1:26:17 PM,32,2.7,0,0,0,0,0,0.6,76,24.7,1.39,128
1:26:17 PM,32,2.7,0,0,0,0,0,0.6,76,24.7,1.39,128
1:26:17 PM,32,2.7,0,0,0,0,0,0.6,76,24.7,1.39,128
1:26:17 PM,32,1.3,0,0,0,0,0,0.69,76,24.9,1.39,128
1:26:17 PM,32,1.3,0,0,0,0,0,0.69,77,24.9,0.79,128
1:26:17 PM,32,1.3,0,0,0,0,0,0.69,77,24.9,0.79,128
1:26:17 PM,32,1.3,0,0,0,0,0,0.69,77,24.9,0.79,128
1:26:17 PM,32,1.3,0,0,0,0,0,0.69,77,24.9,0.79,128
1:26:17 PM,32,1.3,0,0,0,0,0,0.69,77,24.9,0.79,128
1:26:18 PM,32,1.3,0,0,0,0,0,0.69,77,24.9,0.79,128
1:26:18 PM,32,1.3,0,0,0,0,0,0.69,77,24.9,0.78,0
1:26:18 PM,32,1.3,0,0,0,0,0,0.69,77,24.9,0.78,0
1:26:18 PM,32,1.3,0,0,0,0,0,0.69,77,24.9,0.78,0
1:26:18 PM,32,4.2,0,0,0,0,0,0.69,77,24.5,0.78,0
1:26:18 PM,32,4.2,0,0,0,0,0,0.69,77,24.5,0.78,0
1:26:18 PM,32,4.2,0,0,0,0,0,0.69,77,24.5,0.78,0
1:26:18 PM,32,4.2,0,0,0,0,0,0.69,76,24.5,3.81,0
1:26:18 PM,32,4.2,0,0,0,0,0,0.69,76,24.5,3.81,0
1:26:18 PM,32,4.2,0,0,0,0,0,0.69,76,24.5,3.81,0
1:26:19 PM,32,4.2,0,0,0,0,0,0.69,76,24.5,3.81,0
1:26:19 PM,32,4.2,0,0,0,0,0,0.69,76,24.5,3.81,0
1:26:19 PM,32,4.2,0,0,0,0,0,0.69,76,24.5,3.81,0
1:26:19 PM,32,4.2,0,0,0,0,0,0.69,77,24.5,3.29,0
1:26:19 PM,32,3.6,0,0,0,0,0,0.69,77,24.5,3.29,0
1:26:19 PM,32,3.6,0,0,0,0,0,0.69,77,24.5,3.29,0
1:26:19 PM,32,3.6,0,0,0,0,0,0.69,77,24.5,3.29,0
1:26:19 PM,32,3.6,0,0,0,0,0,0.69,77,24.5,3.29,0
1:26:19 PM,32,3.6,0,0,0,0,0,0.69,77,24.5,3.29,0
1:26:20 PM,32,3.6,0,0,0,0,0,0.69,77,24.5,1.12,0
1:26:20 PM,32,3.6,0,0,0,0,0,0.69,77,24.5,1.12,0
1:26:20 PM,32,3.6,0,0,0,0,0,0.69,77,24.5,1.12,0
1:26:20 PM,32,3.6,0,0,0,0,0,0.69,77,24.5,1.12,0
1:26:20 PM,32,3.6,0,0,0,0,0,0.69,77,24.5,1.12,0
1:26:20 PM,32,4.5,0,0,0,0,0,0.69,77,24.7,2.8,128
1:26:20 PM,32,4.5,0,0,0,0,0,0.69,77,24.7,2.8,128
1:26:20 PM,32,4.5,0,0,0,0,0,0.69,77,24.7,2.8,128
1:26:20 PM,32,4.5,0,0,0,0,0,0.69,77,24.7,2.8,128
1:26:20 PM,32,4.5,0,0,0,0,0,0.69,77,24.7,2.8,128
1:26:21 PM,32,4.5,0,0,0,0,0,0.69,77,24.7,2.8,128
1:26:21 PM,32,4.5,0,0,0,0,0,0.69,77,24.7,1.49,128
1:26:21 PM,32,4.5,0,0,0,0,0,0.69,77,24.7,1.49,128
1:26:21 PM,32,4.5,0,0,0,0,0,0.69,77,24.7,1.49,128
1:26:21 PM,32,6.4,0,0,0,0,0,0.69,77,24.3,1.49,128
1:26:21 PM,32,6.4,0,0,0,0,0,0.69,77,24.3,1.13,128
1:26:21 PM,32,6.4,0,0,0,0,0,0.69,77,24.3,1.13,128
1:26:21 PM,32,6.4,0,0,0,0,0,0.69,77,24.3,1.13,128
1:26:21 PM,32,6.4,0,0,0,0,0,0.69,77,24.3,1.13,128
1:26:21 PM,32,6.4,0,0,0,0,0,0.69,77,24.3,1.13,128
1:26:22 PM,32,6.4,0,0,0,0,0,0.69,77,24.3,1.13,128
1:26:22 PM,32,6.4,0,0,0,0,0,0.69,77,24.3,5.67,0
